#  b = [b0:  0.02868000, b1:  0.00080000, b2: -0.02788000]
#  a = [a0:  1.00000000, a1: -2.00000000, a2:  1.00000000]
#  index      real(x)      imag(x)      real(y)      imag(y)        error
   20830   0.94967264  -0.31324419  -0.54973161  -0.83534133   1.83423197
   20831   0.67351913   0.73916978  -0.48414236  -0.87498921   2.90801597
   20832  -0.39997044   0.91652805  -0.35489768  -0.93490517  -2.36730337
   20833  -0.99996066   0.00886754  -0.33058724  -0.94377542  -1.24273825
   20834  -0.41616160  -0.90929067  -0.41659734  -0.90909111   0.00047928
   20835   0.66030455  -0.75099796  -0.44195360  -0.89703792   1.17899954
   20836   0.95507848   0.29635307  -0.40502286  -0.91430658   2.28867197
   20837   0.11919625   0.99287069  -0.30489302  -0.95238662  -2.95124698
   20838  -0.85779476   0.51399237  -0.31301987  -0.94974655  -1.79225779
   20839  -0.81929755  -0.57336855  -0.42986891  -0.90289128  -0.51583725
   20840   0.18911348  -0.98195523  -0.48307392  -0.87557960   0.69442129
   20841   0.97364521  -0.22806807  -0.47450042  -0.88025528   1.83509970
   20842   0.60554081   0.79581428  -0.40546927  -0.91410869   2.90863967
   20843  -0.47942454   0.87758309  -0.27169913  -0.96238226  -2.36643577
   20844  -0.99682987  -0.07956242  -0.24646893  -0.96915072  -1.24211466
   20845  -0.33415228  -0.94251913  -0.33427131  -0.94247687   0.00012630
   20846   0.72410679  -0.68968785  -0.36014178  -0.93289757   1.17815828
   20847   0.92514223   0.37962061  -0.32158622  -0.94688028   2.28758669
   20848   0.03096112   0.99952060  -0.21868889  -0.97579461  -2.95208812
   20849  -0.89987290   0.43615222  -0.22678113  -0.97394574  -1.79334319
   20850  -0.76540512  -0.64354879  -0.34758297  -0.93764925  -0.51667845
   20851   0.27517670  -0.96139365  -0.40278947  -0.91529268   0.69333595
   20852   0.98999447  -0.14110623  -0.39405641  -0.91908628   1.83425844
   20853   0.53282124   0.84622782  -0.32251078  -0.94656581   2.90804243
   20854  -0.55512488   0.83176702  -0.18473545  -0.98278826  -2.36727691
   20855  -0.98589426  -0.16736943  -0.15900192  -0.98727828  -1.24295592
   20856  -0.24952665  -0.96836793  -0.25001642  -0.96824157   0.00050581
   20857   0.78223956  -0.62297773  -0.27686423  -0.96090907   1.17878187
   20858   0.88796252   0.45991585  -0.23770446  -0.97133750   2.28869867
   20859  -0.05751642   0.99834454  -0.13219196  -0.99122411  -2.95146441
   20860  -0.93490535   0.35489717  -0.14065696  -0.99005842  -1.79247546
   20861  -0.70551980  -0.70869023  -0.26393682  -0.96453995  -0.51605481
   20862   0.35908541  -0.93330473  -0.32135504  -0.94695878   0.69444782
   20863   0.99859244  -0.05303959  -0.31232417  -0.94997561   1.83537042
   20864   0.45592988   0.89001572  -0.23841582  -0.97116315   2.90891027
   20865  -0.62647879   0.77943850  -0.09799865  -0.99518657  -2.36640906
   20866  -0.96723938  -0.25386599  -0.07172735  -0.99742430  -1.24233222
   20867  -0.16294731  -0.98663479  -0.16382070  -0.98649013   0.00088528
   20868   0.83424765  -0.55138993  -0.19097009  -0.98159587   1.17891729
   20869   0.84383029   0.53661007  -0.15104270  -0.98852724   2.28883410
   20870  -0.14554362   0.98935181  -0.04443062  -0.99901247  -2.95108485
   20871  -0.96261781   0.27086338  -0.05272157  -0.99860924  -1.79234016
   20872  -0.64011049  -0.76828289  -0.17777266  -0.98407161  -0.51591945
   20873   0.44018260  -0.89790827  -0.23628135  -0.97168469   0.69433910
   20874   0.99937171   0.03544233  -0.22701889  -0.97389036   1.83526158
   20875   0.37546876   0.92683506  -0.15128402  -0.98849034   2.90855718
   20876  -0.69292760   0.72100717  -0.00977712  -0.99995220  -2.36627388
   20877  -0.94101143  -0.33837485   0.01658915  -0.99986237  -1.24219692
   20878  -0.07509215  -0.99717659  -0.07610986  -0.99709946   0.00102063
   20879   0.87972391  -0.47548491  -0.10334244  -0.99464583   1.17880845
   20880   0.79309124   0.60910285  -0.06295827  -0.99801618   2.28872514
   20881  -0.23243128   0.97261280   0.04416343  -0.99902433  -2.95119381
   20882  -0.98279327   0.18470882   0.03586932  -0.99935651  -1.79244888
   20883  -0.56968933  -0.82186013  -0.09022084  -0.99592179  -0.51578408
   20884   0.51783329  -0.85548156  -0.14959450  -0.98874742   0.69447440
   20885   0.99232632   0.12364676  -0.14017351  -0.99012697   1.83539689
   20886   0.29206786   0.95639759  -0.06368922  -0.99796981   2.90893674
   20887  -0.75395101   0.65693069   0.07852072  -0.99691248  -2.36613846
   20888  -0.90741563  -0.42023438   0.10477615  -0.99449581  -1.24206161
   20889   0.01335094  -0.99991089   0.01268332  -0.99991953   0.00066768
   20890   0.91831219  -0.39585701  -0.01417134  -0.99989957   1.17796731
   20891   0.73614252   0.67682660   0.02635248  -0.99965268   2.28788400
   20892  -0.31749907   0.94825858   0.13313678  -0.99109769  -2.95203495
   20893  -0.99527383   0.09710805   0.12466317  -0.99219912  -1.79304600
   20894  -0.49480775  -0.86900246  -0.00098822  -0.99999952  -0.51662540
   20895   0.59142953  -0.80635667  -0.06052152  -0.99816692   0.69338906
   20896   0.97751129   0.21088307  -0.05125871  -0.99868542   1.83455575
   20897   0.20638013   0.97847188   0.02586437  -0.99966544   2.90785146
   20898  -0.80907124   0.58771056   0.16764994  -0.98584658  -2.36746788
   20899  -0.86671507  -0.49880359   0.19286403  -0.98122549  -1.24265862
   20900   0.10168951  -0.99481618   0.10089061  -0.99489754   0.00080303
   20901   0.94971037  -0.31312969   0.07340858  -0.99730194   1.17883492
   20902   0.67343003   0.73925096   0.11375524  -0.99350882   2.28875160
   20903  -0.40008095   0.91647983   0.21938078  -0.97563934  -2.95116711
   20904  -0.99996173   0.00874696   0.21103612  -0.97747827  -1.79217815
   20905  -0.41605195  -0.90934086   0.08679307  -0.99622637  -0.51600170
   20906   0.66039509  -0.75091833   0.02708464  -0.99963313   0.69425678
   20907   0.95504272   0.29646823   0.03635728  -0.99933887   1.83542347
   20908   0.11907653   0.99288505   0.11302754  -0.99359185   2.90896320
   20909  -0.85785675   0.51388896   0.25306562  -0.96744913  -2.36635613
   20910  -0.81922841  -0.57346737   0.27848363  -0.96044099  -1.24227917
   20911   0.18923189  -0.98193240   0.18831038  -0.98210955   0.00093839
   20912   0.97367269  -0.22795066   0.16138878  -0.98689091   1.17872620
   20913   0.60544485   0.79588729   0.20124139  -0.97954166   2.28864288
   20914  -0.47953033   0.87752533   0.30487084  -0.95239371  -2.95127606
   20915  -0.99682027  -0.07968261   0.29672167  -0.95496398  -1.79228699
   20916  -0.33403862  -0.94255936   0.17438515  -0.98467749  -0.51586640
   20917   0.72418994  -0.68960053   0.11521045  -0.99334109   0.69439214
   20918   0.92509645   0.37973216   0.12466317  -0.99219912   1.83531475
   20919   0.03084060   0.99952430   0.20028470  -0.97973776   2.90909863
   20920  -0.89992547   0.43604374   0.33746877  -0.94133675  -2.36622071
   20921  -0.76532751  -0.64364105   0.36216900  -0.93211246  -1.24214387
   20922   0.27529263  -0.96136045   0.27472979  -0.96152145   0.00058544
   20923   0.99001145  -0.14098686   0.24857524  -0.96861261   1.17812920
   20924   0.53271919   0.84629208   0.28761569  -0.95774591   2.28804588
   20925  -0.55522513   0.83170009   0.38841796  -0.92148334  -2.95187306
   20926  -0.98587406  -0.16748829   0.38075563  -0.92467570  -1.79312825
   20927  -0.24940988  -0.96839803   0.26155871  -0.96518755  -0.51670766
   20928   0.78231466  -0.62288344   0.20315416  -0.97914678   0.69379503
   20929   0.88790703   0.46002290   0.21270630  -0.97711617   1.83447349
   20930  -0.05763679   0.99833763   0.28714800  -0.95788622   2.90801334
   20931  -0.93494815   0.35478443   0.42034566  -0.90736407  -2.36730623
   20932  -0.70543432  -0.70877528   0.44368389  -0.89618337  -1.24274087
   20933   0.35919794  -0.93326139   0.35852519  -0.93352008   0.00072080
   20934   0.99859881  -0.05291918   0.33217767  -0.94321686   1.17924106
   20935   0.45582256   0.89007068   0.37057406  -0.92880291   2.28866959
   20936  -0.62657279   0.77936292   0.46758842  -0.88394630  -2.95100546
   20937  -0.96720880  -0.25398260   0.46001819  -0.88790947  -1.79201639
   20938  -0.16282834  -0.98665440   0.34481260  -0.93867153  -0.51559567
   20939   0.83431411  -0.55128932   0.28831708  -0.95753497   0.69441867
   20940   0.84376562   0.53671181   0.29742104  -0.95474643   1.83534122
   20941  -0.14566292   0.98933429   0.36989370  -0.92907411   2.90888095
   20942  -0.96265048   0.27074730   0.49815765  -0.86708647  -2.36643839
   20943  -0.64001787  -0.76836002   0.52063602  -0.85377872  -1.24211729
   20944   0.44029084  -0.89785522   0.43996057  -0.89801711   0.00036779
   20945   0.99936742   0.03556284   0.41524398  -0.90971005   1.17815566
   20946   0.37535700   0.92688030   0.45197886  -0.89202863   2.28782821
   20947  -0.69301450   0.72092360   0.54480809  -0.83856076  -2.95209074
   20948  -0.94097060  -0.33848831   0.53782868  -0.84305418  -1.79334581
   20949  -0.07497191  -0.99718565   0.42764226  -0.90394807  -0.51692522
   20950   0.87978119  -0.47537884   0.37261400  -0.92798644   0.69357747
   20951   0.79301775   0.60919851   0.38165846  -0.92430341   1.83425593
   20952  -0.23254855   0.97258478   0.45132542  -0.89235944   2.90803981
   20953  -0.98281556   0.18459031   0.57374609  -0.81903327  -2.36752367
   20954  -0.56959027  -0.82192880   0.59455097  -0.80405790  -1.24271441
   20955   0.51793641  -0.85541910   0.51750594  -0.85567963   0.00050315
   20956   0.99231136   0.12376641   0.49328092  -0.86987007   1.17902350
   20957   0.29195252   0.95643282   0.52853435  -0.84891194   2.28845191
   20958  -0.75403023   0.65683973   0.61611968  -0.78765255  -2.95122290
   20959  -0.90736490  -0.42034379   0.60936683  -0.79288846  -1.79223382
   20960   0.01347151  -0.99990928   0.50491649  -0.86316818  -0.51581335
   20961   0.91835988  -0.39574629   0.45241436  -0.89180785   0.69444519
   20962   0.73606086   0.67691535   0.46110171  -0.88734728   1.83512366
   20963  -0.31761339   0.94822031   0.52791244  -0.84929883   2.90866351
   20964  -0.99528557   0.09698804   0.64323723  -0.76566690  -2.36665583
   20965  -0.49470297  -0.86906213   0.66301709  -0.74860430  -1.24233484
   20966   0.59152675  -0.80628538   0.59101182  -0.80666292   0.00063849
   20967   0.97748584   0.21100093   0.56833476  -0.82279742   1.17891455
   20968   0.20626214   0.97849679   0.60139978  -0.79894823   2.28858733
   20969  -0.80914211   0.58761305   0.68323630  -0.73019731  -2.95108771
   20970  -0.86665487  -0.49890810   0.67697197  -0.73600882  -1.79209852
   20971   0.10180946  -0.99480391   0.57913244  -0.81523347  -0.51567799
   20972   0.94974810  -0.31301516   0.52936310  -0.84839535   0.69458050
   20973   0.67334086   0.73933214   0.53741693  -0.84331667   1.83550310
   20974  -0.40019146   0.91643155   0.60081446  -0.79938847   2.90879893
   20975  -0.99996281   0.00862639   0.70813519  -0.70607692  -2.36627650
   20976  -0.41594231  -0.90939099   0.72633636  -0.68733943  -1.24195540
   20977   0.66048563  -0.75083870   0.66008776  -0.75118846   0.00052974
   20978   0.95500696   0.29658338   0.63930327  -0.76895469   1.17831755
   20979   0.11895681   0.99289942   0.67011476  -0.74225754   2.28799009
   20980  -0.85791868   0.51378548   0.74567086  -0.66631448  -2.95192885
   20981  -0.81915927  -0.57356614   0.74011427  -0.67248112  -1.79318392
   20982   0.18935028  -0.98190963   0.64994180  -0.75998396  -0.51700753
   20983   0.97370017  -0.22783326   0.60315388  -0.79762489   0.69349521
   20984   0.60534889   0.79596025   0.61091429  -0.79169673   1.83417356
   20985  -0.47963613   0.87746745   0.66975224  -0.74258465   2.90795755
   20986  -0.99681067  -0.07980280   0.76847416  -0.63988078  -2.36736178
   20987  -0.33392498  -0.94259965   0.78477442  -0.61978149  -1.24279666
   20988   0.72427309  -0.68951321   0.72364587  -0.69017142   0.00090921
   20989   0.92505068   0.37984371   0.70433259  -0.70987016   1.17894125
   20990   0.03072008   0.99952805   0.73251551  -0.68075037   2.28885794
   20991  -0.89997804   0.43593520   0.80128008  -0.59828943  -2.95130515
   20992  -0.76524991  -0.64373332   0.79613853  -0.60511440  -1.79231620
   20993   0.27540857  -0.96132725   0.71380073  -0.70034885  -0.51589555
   20994   0.99002844  -0.14086749   0.67065817  -0.74176651   0.69436300
   20995   0.53261715   0.84635627   0.67769039  -0.73534733   1.83528554
   20996  -0.55532545   0.83163315   0.73234928  -0.68092918   2.90858126
   20997  -0.98585385  -0.16760717   0.82139671  -0.57035732  -2.36624980
   20998  -0.24929310  -0.96842808   0.83614814  -0.54850364  -1.24217296
   20999   0.78238976  -0.62278908   0.78204322  -0.62322420   0.00055626
   21000   0.88785160   0.46012998   0.76486897  -0.64418584   1.17809999
   21001  -0.05775717   0.99833065   0.79049051  -0.61247432   2.28777266
   21002  -0.93499088   0.35467169   0.85147262  -0.52439904  -2.95214629
   21003  -0.70534885  -0.70886034   0.84696066  -0.53165555  -1.79315746
   21004   0.35931048  -0.93321806   0.77344972  -0.63385761  -0.51673675
   21005   0.99860519  -0.05279877   0.73434103  -0.67878067   0.69327760
   21006   0.45571524   0.89012563   0.74077064  -0.67175800   1.83420026
   21007  -0.62666672   0.77928734   0.79004169  -0.61305308   2.90798426
   21008  -0.96717817  -0.25409922   0.86925793  -0.49435881  -2.36757946
   21009  -0.16270937  -0.98667401   0.88164371  -0.47191560  -1.24276996
   21010   0.83438063  -0.55118871   0.83399922  -0.55176568   0.00069162
   21011   0.84370089   0.53681356   0.81846172  -0.57456106   1.17872357
   21012  -0.14578220   0.98931670   0.84106874  -0.54092824   2.28864026
   21013  -0.96268308   0.27063122   0.89410716  -0.44785306  -2.95127869
   21014  -0.63992518  -0.76843721   0.89024770  -0.45547667  -1.79228961
   21015   0.44039911  -0.89780211   0.82610273  -0.56351948  -0.51611316
   21016   0.99936312   0.03568334   0.79078948  -0.61208826   0.69438958
   21017   0.37524524   0.92692554   0.79658151  -0.60453111   1.83531201
   21018  -0.69310147   0.72084004   0.84054005  -0.54174936   2.90909600
   21019  -0.94092977  -0.33860177   0.90909296  -0.41659328  -2.36646748
   21020  -0.07485168  -0.99719471   0.91976011  -0.39248103  -1.24239051
   21021   0.87983853  -0.47527274   0.87944520  -0.47600016   0.00082695
   21022   0.79294431   0.60929412   0.86598039  -0.50007802   1.17885900
   21023  -0.23266582   0.97255677   0.88553059  -0.46458110   2.28877568
   21024  -0.98283780   0.18447180   0.93014687  -0.36718774  -2.95114326
   21025  -0.56949115  -0.82199746   0.92706686  -0.37489596  -1.79239833
   21026   0.51803958  -0.85535663   0.87261701  -0.48840511  -0.51597780
   21027   0.99229646   0.12388606   0.84186018  -0.53969568   0.69428074
   21028   0.29183719   0.95646799   0.84696066  -0.53165555   1.83520329
   21029  -0.75410938   0.65674883   0.88519007  -0.46522954   2.90898728
   21030  -0.90731424  -0.42045319   0.94231504  -0.33472729  -2.36633205
   21031   0.01359208  -0.99990761   0.95081228  -0.30976760  -1.24225521
   21032   0.91840762  -0.39563555   0.91802645  -0.39651912   0.00096229
   21033   0.73597926   0.67700410   0.90684229  -0.42147008   1.17875016
   21034  -0.31772774   0.94818199   0.92317408  -0.38438213   2.28866696
   21035  -0.99529725   0.09686804   0.95899522  -0.28342214  -2.95125198
   21036  -0.49459815  -0.86912179   0.95660961  -0.29137272  -1.79250717
   21037   0.59162396  -0.80621403   0.91231984  -0.40947834  -0.51584250
   21038   0.97746038   0.21111880   0.88621014  -0.46328342   0.69441605
   21039   0.20614415   0.97852165   0.89058107  -0.45482454   1.83533871
   21040  -0.80921292   0.58751547   0.92289227  -0.38505819   2.90887833
   21041  -0.86659473  -0.49901259   0.96818167  -0.25024846  -2.36619687
   21042   0.10192941  -0.99479163   0.97444272  -0.22463623  -1.24211979
   21043   0.94978589  -0.31290066   0.94959503  -0.31347933   0.00060934
   21044   0.67325175   0.73941338   0.94075221  -0.33909476   1.17815304
   21045  -0.40030196   0.91638333   0.95379198  -0.30046770   2.28782558
   21046  -0.99996382   0.00850582   0.98041284  -0.19695331  -2.95184922
   21047  -0.41583264  -0.90944117   0.97874427  -0.20508462  -1.79310429
   21048   0.66057616  -0.75075907   0.94522053  -0.32643238  -0.51668370
   21049   0.95497119   0.29669854   0.92401642  -0.38235274   0.69357491
   21050   0.11883709   0.99291378   0.92761505  -0.37353754   1.83449733
   21051  -0.85798061   0.51368207   0.95364517  -0.30093339   2.90779305
   21052  -0.81909007  -0.57366490   0.98669010  -0.16261196  -2.36728215
   21053   0.18946868  -0.98188674   0.99056745  -0.13702591  -1.24271691
   21054   0.97372764  -0.22771585   0.97355777  -0.22844091   0.00074470
   21055   0.60525286   0.79603326   0.96682358  -0.25544503   1.17902088
   21056  -0.47974193   0.87740964   0.97643209  -0.21582484   2.28869343
   21057  -0.99680102  -0.07992300   0.99388975  -0.11037754  -2.95098138
   21058  -0.33381131  -0.94263989   0.99291027  -0.11886612  -1.79199243
   21059   0.72435623  -0.68942589   0.97010714  -0.24267700  -0.51557177
   21060   0.92500490   0.37995523   0.95393860  -0.30000195   0.69444263
   21061   0.03059956   0.99953175   0.95675176  -0.29090559   1.83536518
   21062  -0.90003061   0.43582669   0.97627378  -0.21653993   2.90890503
   21063  -0.76517224  -0.64382559   0.99713683  -0.07561854  -2.36641455
   21064   0.27552447  -0.96129405   0.99877179  -0.04954745  -1.24209332
   21065   0.99004543  -0.14074811   0.98999023  -0.14113596   0.00039177
   21066   0.53251511   0.84642053   0.98576146  -0.16814987   1.17817962
   21067  -0.55542570   0.83156615   0.99179608  -0.12783031   2.28785229
   21068  -0.98583364  -0.16772604   0.99977946  -0.02100175  -2.95206690
   21069  -0.24917634  -0.96845812   0.99957067  -0.02929988  -1.79332185
   21070   0.78246486  -0.62269473   0.98796815  -0.15465736  -0.51690125
   21071   0.88779610   0.46023703   0.97690398  -0.21367884   0.69360137
   21072  -0.05787755   0.99832368   0.97894406  -0.20412873   1.83427989
   21073  -0.93503368   0.35455894   0.99170214  -0.12855668   2.90806389
   21074  -0.70526338  -0.70894539   0.99990326   0.01390837  -2.36749983
   21075   0.35942298  -0.93317473   0.99920857   0.03977722  -1.24293447
   21076   0.99861151  -0.05267836   0.99858361  -0.05320472   0.00052710
   21077   0.45560792   0.89018059   0.99669647  -0.08121648   1.17904735
   21078  -0.62676072   0.77921182   0.99918842  -0.04027950   2.28847575
   21079  -0.96714753  -0.25421584   0.99778014   0.06659387  -2.95119905
   21080  -0.16259040  -0.98669368   0.99831277   0.05806559  -1.79220998
   21081   0.83444709  -0.55108809   0.99769717  -0.06782618  -0.51578933
   21082   0.84363616   0.53691530   0.99185836  -0.12734601   0.69446915
   21083  -0.14590150   0.98929912   0.99305463  -0.11765398   1.83514762
   21084  -0.96271574   0.27051514   0.99915868  -0.04101132   2.90868735
   21085  -0.63983256  -0.76851434   0.99484771   0.10138083  -2.36663198
   21086   0.44050735  -0.89774901   0.99186021   0.12733173  -1.24231100
   21087   0.99935883   0.03580384   0.99938232   0.03514181   0.00066244
   21088   0.37513348   0.92697078   0.99997324   0.00731695   1.17893851
   21089  -0.69318837   0.72075647   0.99884397   0.04806997   2.28861117
   21090  -0.94088894  -0.33871523   0.98800814   0.15440193  -2.95106363
   21091  -0.07473144  -0.99720371   0.98929137   0.14595394  -1.79207468
   21092   0.87989581  -0.47516665   0.99978989   0.02049918  -0.51565403
   21093   0.79287082   0.60938972   0.99923688  -0.03905976   0.69436038
   21094  -0.23278308   0.97252870   0.99956346  -0.02954392   1.83528292
   21095  -0.98286003   0.18435329   0.99887890   0.04733838   2.90882277
   21096  -0.56939203  -0.82206613   0.98201668   0.18879429  -2.36649656
   21097   0.51814270  -0.85529417   0.97680259   0.21414176  -1.24193144
   21098   0.99228150   0.12400571   0.99231982   0.12369858   0.00030950
   21099   0.29172185   0.95650321   0.99535441   0.09627898   1.17834151
   21100  -0.75418860   0.65665787   0.99056941   0.13701165   2.28777003
   21101  -0.90726352  -0.42056260   0.97028810   0.24195243  -2.95190501
   21102   0.01371264  -0.99990600   0.97226304   0.23389004  -1.79316008
   21103   0.91845530  -0.39552480   0.99391824   0.11012057  -0.51698357
   21104   0.73589760   0.67709285   0.99873596   0.05026458   0.69351918
   21105  -0.31784207   0.94814366   0.99819744   0.06001531   1.83419764
   21106  -0.99530894   0.09674802   0.99063623   0.13652796   2.90773726
   21107  -0.49449337  -0.86918139   0.96125150   0.27567291  -2.36733794
   21108   0.59172118  -0.80614269   0.95379633   0.30045396  -1.24277258
   21109   0.97743493   0.21123666   0.97758025   0.21056317   0.00068899
   21110   0.20602617   0.97854650   0.98306131   0.18327709   1.17896509
   21111  -0.80928379   0.58741790   0.97477394   0.22319454   2.28863764
   21112  -0.86653453  -0.49911708   0.94530493   0.32618800  -2.95128131
   21113   0.10204937  -0.99477935   0.94805765   0.31809863  -1.79229224
   21114   0.94982356  -0.31278613   0.98051172   0.19646046  -0.51587164
   21115   0.67316258   0.73949450   0.99050242   0.13749531   0.69438690
   21116  -0.40041244   0.91633505   0.98914838   0.14691998   1.83530939
   21117  -0.99996483   0.00838525   0.97488278   0.22271855   2.90860510
   21118  -0.41572300  -0.90949130   0.93343091   0.35875723  -2.36647010
   21119   0.66066664  -0.75067943   0.92374164   0.38301611  -1.24214911
   21120   0.95493543   0.29681370   0.95503509   0.29649276   0.00033605
   21121   0.11871736   0.99292809   0.96278429   0.27027094   1.17812395
   21122  -0.85804254   0.51357859   0.95096791   0.30928960   2.28779650
   21123  -0.81902093  -0.57376367   0.91242570   0.40924245  -2.95212245
   21124   0.18958707  -0.98186392   0.91579121   0.40165460  -1.79337764
   21125   0.97375506  -0.22759844   0.95906848   0.28317422  -0.51671290
   21126   0.60515690   0.79610622   0.97422612   0.22557369   0.69330156
   21127  -0.47984773   0.87735176   0.97203416   0.23483941   1.83422410
   21128  -0.99679142  -0.08004319   0.95119417   0.30859300   2.90800810
   21129  -0.33369765  -0.94268018   0.89769268   0.44062215  -2.36731124
   21130   0.72443938  -0.68933856   0.88587731   0.46391964  -1.24299026
   21131   0.92495906   0.38006678   0.92523074   0.37940484   0.00071552
   21132   0.03047904   0.99953538   0.93534434   0.35373855   1.17874753
   21133  -0.90008312   0.43571818   0.92024416   0.39134473   2.28866434
   21134  -0.76509464  -0.64391786   0.87310058   0.48754013  -2.95125461
   21135   0.27564037  -0.96126086   0.87723464   0.48006186  -1.79226565
   21136   0.99006242  -0.14062873   0.93051028   0.36626583  -0.51608920
   21137   0.53241307   0.84648472   0.95081675   0.30975392   0.69441336
   21138  -0.55552596   0.83149916   0.94774652   0.31902432   1.83509183
   21139  -0.98581344  -0.16784491   0.92053056   0.39067063   2.90887594
   21140  -0.24905956  -0.96848816   0.85567731   0.51750976  -2.36644363
   21141   0.78253996  -0.62260038   0.84173620   0.53988904  -1.24236655
   21142   0.88774055   0.46034408   0.88813198   0.45958856   0.00085089
   21143  -0.05799792   0.99831671   0.90047145   0.43491510   1.17888284
   21144  -0.93507642   0.35444620   0.88211095   0.47104168   2.28879952
   21145  -0.70517790  -0.70903045   0.82666075   0.56270057  -2.95111942
   21146   0.35953552  -0.93313140   0.83130312   0.55581933  -1.79237449
   21147   0.99861789  -0.05255795   0.89455056   0.44696680  -0.51595390
   21148   0.45550057   0.89023548   0.91966993   0.39269233   0.69430465
   21149  -0.62685466   0.77913624   0.91588926   0.40143099   1.83522725
   21150  -0.96711683  -0.25433245   0.88245571   0.47039548   2.90901113
   21151  -0.16247143  -0.98671323   0.80666029   0.59101540  -2.36630821
   21152   0.83451349  -0.55098748   0.79079831   0.61207688  -1.24223137
   21153   0.84357142   0.53701705   0.84410059   0.53618479   0.00098625
   21154  -0.14602078   0.98928154   0.85844457   0.51290637   1.17877400
   21155  -0.96274835   0.27039906   0.83695865   0.54726619   2.28869081
   21156  -0.63973987  -0.76859152   0.77361357   0.63365763  -2.95122814
   21157   0.44061559  -0.89769590   0.77884674   0.62721431  -1.79248333
   21158   0.99935454   0.03592434   0.85148019   0.52438676  -0.51606268
   21159   0.37502170   0.92701602   0.88142002   0.47233334   0.69443995
   21160  -0.69327527   0.72067291   0.87688279   0.48070422   1.83536255
   21161  -0.94084811  -0.33882868   0.83735925   0.54665303   2.90890241
   21162  -0.07461120  -0.99721271   0.75134665   0.65990770  -2.36617279
   21163   0.87995309  -0.47506055   0.73368758   0.67948693  -1.24209595
   21164   0.79279733   0.60948533   0.79318315   0.60898316   0.00063327
   21165  -0.23290035   0.97250062   0.80924970   0.58746481   1.17793286
   21166  -0.98288226   0.18423478   0.78478336   0.61977017   2.28784966
   21167  -0.56929290  -0.82213479   0.71415269   0.69998997  -2.95182514
   21168   0.51824582  -0.85523170   0.71993846   0.69403785  -1.79308045
   21169   0.99226654   0.12412535   0.80143470   0.59808224  -0.51665974
   21170   0.29160652   0.95653838   0.83562005   0.54930788   0.69335467
   21171  -0.75426775   0.65656692   0.83048803   0.55703646   1.83452141
   21172  -0.90721279  -0.42067197   0.78508586   0.61938691   2.90781689
   21173   0.01383321  -0.99990433   0.68910748   0.72465914  -2.36750221
   21174   0.91850299  -0.39541405   0.67030662   0.74208426  -1.24269307
   21175   0.73581594   0.67718154   0.73633623   0.67661577   0.00076863
   21176  -0.31795639   0.94810534   0.75472009   0.65604693   1.17880058
   21177  -0.99532056   0.09662801   0.72751981   0.68608665   2.28871727
   21178  -0.49438855  -0.86924100   0.64995277   0.75997460  -2.95120168
   21179   0.59181839  -0.80607134   0.65660703   0.75423288  -1.79196846
   21180   0.97740948   0.21135451   0.74600571   0.66593957  -0.51579195
   21181   0.20590818   0.97857130   0.78432924   0.62034482   0.69422245
   21182  -0.80935460   0.58732027   0.77854037   0.62759453   1.83538902
   21183  -0.86647439  -0.49922156   0.72802210   0.68555361   2.90892887
   21184   0.10216931  -0.99476701   0.62322074   0.78204596  -2.36639047
   21185   0.94986129  -0.31267160   0.60238612   0.79820484  -1.24231362
   21186   0.67307341   0.73957568   0.67374170   0.73896694   0.00090396
   21187  -0.40052292   0.91628671   0.69386923   0.72010100   1.17893600
   21188  -0.99996585   0.00826467   0.66394114   0.74778479   2.28860855
   21189  -0.41561332  -0.90954143   0.58013892   0.81451756  -2.95131040
   21190   0.66075718  -0.75059974   0.58727527   0.80938727  -1.79207730
   21191   0.95489961   0.29692882   0.68413764   0.72935289  -0.51590079
   21192   0.11859764   0.99294239   0.72668177   0.68697423   0.69460195
   21193  -0.85810447   0.51347512   0.71993846   0.69403785   1.83528030
   21194  -0.81895173  -0.57386243   0.66467112   0.74713606   2.90906429
   21195   0.18970546  -0.98184103   0.55176193   0.83400166  -2.36625504
   21196   0.97378254  -0.22748102   0.52958244   0.84825850  -1.24217820
   21197   0.60506088   0.79617918   0.60530519   0.79599351   0.00030687
   21198  -0.47995353   0.87729394   0.62684166   0.77914667   1.17809474
   21199  -0.99678177  -0.08016337   0.59475887   0.80390418   2.28801155
   21200  -0.33358398  -0.94272041   0.50535035   0.86291426  -2.95190740
   21201   0.72452247  -0.68925118   0.51249570   0.85868979  -1.79316270
   21202   0.92491323   0.38017830   0.61632329   0.78749323  -0.51674205
   21203   0.03035852   0.99953908   0.66247940   0.74908012   0.69376069
   21204  -0.90013570   0.43560964   0.65513265   0.75551385   1.83443904
   21205  -0.76501697  -0.64401013   0.59515131   0.80361366   2.90797877
   21206   0.27575627  -0.96122760   0.47492236   0.88002771  -2.36734056
   21207   0.99007934  -0.14050935   0.45220947   0.89191175  -1.24253106
   21208   0.53231096   0.84654891   0.53289187   0.84618336   0.00068635
   21209  -0.55562621   0.83143216   0.55623347   0.83102608   1.17896247
   21210  -0.98579317  -0.16796377   0.52169013   0.85313505   2.28839087
   21211  -0.24894278  -0.96851820   0.42787594   0.90383750  -2.95103979
   21212   0.78261501  -0.62250602   0.43558344   0.90014833  -1.79205072
